,Tfc,Pa_des,Pc_des,Sa,Sc,Phi_a_des,Phi_c_des,epsilon_gdl,tau,epsilon_mc,epsilon_c,e,Re,i0_c_ref,kappa_co,kappa_c,a_slim,b_slim,a_switch,classification
1647,334.08480720777146,260509.15542989434,240509.15542989434,1.3,1.5504752413797205,0.5,0.5066893644458044,0.5619455805619262,2.3715019690988814,0.2962107607424347,0.15262157000796966,5.0,4.753063322901726e-06,301.2903060060638,23.977874610476704,10.228251953181736,0.4530331669455441,0.5303997400656069,0.38431817524530765,invalid
1648,339.7817997335296,263375.9852219316,243375.9852219316,1.3,2.7347863083334376,0.5,0.48167650613624957,0.7172951219294932,3.6746486756871803,0.22208137777231207,0.1514958175581601,5.0,1.2189215451478958e-06,166.33526938462575,36.75778718061155,57.23174586747494,0.6910811140169988,0.5659738058068075,0.336816694125845,invalid
1649,345.9615095550746,152036.4844892248,132036.4844892248,1.3,2.4178588819152287,0.5,0.5989753116652331,0.5666872079055746,3.595705218759027,0.30249802278162696,0.1907750003504031,4.0,1.2793017238378526e-06,425.02157763367603,18.98172581701493,65.73866726515828,0.5993805507810962,0.3740824607238719,0.028263293328200316,invalid
1650,347.3877518460511,130885.64792648947,110885.64792648947,1.3,1.4656815841833928,0.5,0.4763705291474165,0.7532970502267908,1.4509479035710986,0.3858979042376781,0.1755394273726757,4.0,4.351864066123963e-06,199.0782248117692,25.024950464036557,18.626859324739627,0.29790660770602767,0.706190687205725,0.7094259359898158,invalid
1651,346.2849675894041,292926.58139019285,272926.58139019285,1.3,2.402349457254218,0.5,0.1188469840799074,0.7960008252934622,3.322705301559387,0.24296669205803462,0.19652239557077475,5.0,4.093600695133209e-06,340.9325905064479,24.05506269508516,77.83910510504768,0.848703871026301,0.9522899038038664,0.44264206591225436,invalid
1652,333.4328374941159,135348.69115800603,115348.69115800603,1.3,2.3437351130694575,0.5,0.6323945016435129,0.7734385302701909,1.4201389893237,0.2943851276625228,0.21918275070640253,4.0,2.260786746144295e-06,343.13928508431997,10.55205517847676,57.34072234334759,0.07964341158707548,0.23491285712709942,0.15965063805593832,invalid
1653,359.03000565628,146209.66577903245,126209.66577903245,1.3,2.910837504612603,0.5,0.5674642445577504,0.7719584215631097,3.682141873555164,0.39321081591375867,0.27662396375948983,5.0,1.6931767004728317e-06,19.42798079226169,16.978711818284477,76.42720732309371,0.9267507268447408,0.10057620664831325,0.49531332785323773,invalid
1654,333.96652572978803,220631.68461434473,200631.68461434473,1.3,2.989257399443537,0.5,0.3347351954653099,0.5760747775878875,1.8977369985647188,0.15395840652975676,0.16209096112885513,3.0,1.8966098028421402e-06,103.4436310700286,14.548123383438561,50.84082456288807,0.5444837501689035,0.09977222103143694,0.039465180495670195,invalid
1655,345.18542623521273,299765.56287146104,279765.56287146104,1.3,2.9994735546117015,0.5,0.6788598351359528,0.6675787855288736,3.6986478021552274,0.20529050644300914,0.2434541920740107,4.0,3.3498259073495863e-06,258.45594677382974,11.6456914036991,4.720909716304029,0.17713557270677843,0.9502200114835041,0.6202613184390662,invalid
1656,346.1592919317238,207882.705144585,187882.705144585,1.3,2.315455600619014,0.5,0.43490255097932085,0.6998636990918073,3.9752606911954214,0.24264513620106676,0.21935690721301057,4.0,2.536188906431198e-06,214.8119219946399,16.180967049574036,65.89529551247742,0.9283882871274197,0.881933276353446,0.20915278629017664,invalid
