Tfc,Pa_des,Pc_des,Sa,Sc,Phi_a_des,Phi_c_des,epsilon_gdl,tau,epsilon_mc,epsilon_c,e,Re,i0_c_ref,kappa_co,kappa_c,a_slim,b_slim,a_switch,start_in_range,early_values_in_range,monotonic,aprox_monotonic,classification
3.445437562600467913e+02,1.513256157841608219e+05,1.313256157841608219e+05,1.300000000000000044e+00,1.885194233211432202e+00,5.000000000000000000e-01,4.920333619285350846e-01,6.114700154002612464e-01,1.182153533616580487e+00,1.535267576430671688e-01,2.559732278955162976e-01,4.000000000000000000e+00,6.457588022947311247e-07,1.354765002903784099e+00,2.799389800530850891e+01,1.934383074121561741e+00,7.790892813416226970e-01,6.655303691004051947e-01,9.542374669064994652e-01,True,True,True,True,valid
3.445437562600467913e+02,1.513256157841608219e+05,1.313256157841608219e+05,1.300000000000000044e+00,1.885194233211432202e+00,5.000000000000000000e-01,4.920333619285350846e-01,6.114700154002612464e-01,1.182153533616580487e+00,1.535267576430671688e-01,2.559732278955162976e-01,3.000000000000000000e+00,6.892217880487441531e-07,1.354765002903784099e+00,2.799389800530850891e+01,1.934383074121561741e+00,7.790892813416226970e-01,6.655303691004051947e-01,9.542374669064994652e-01,True,True,True,True,valid
3.445437562600467913e+02,1.513256157841608219e+05,1.313256157841608219e+05,1.300000000000000044e+00,1.885194233211432202e+00,5.000000000000000000e-01,4.920333619285350846e-01,6.114700154002612464e-01,1.182153533616580487e+00,1.535267576430671688e-01,2.559732278955162976e-01,3.000000000000000000e+00,6.457588022947311247e-07,4.616443117701336405e+02,2.799389800530850891e+01,1.934383074121561741e+00,7.790892813416226970e-01,6.655303691004051947e-01,9.542374669064994652e-01,True,True,True,True,valid
3.445437562600467913e+02,1.513256157841608219e+05,1.313256157841608219e+05,1.300000000000000044e+00,1.885194233211432202e+00,5.000000000000000000e-01,4.920333619285350846e-01,6.114700154002612464e-01,1.182153533616580487e+00,1.535267576430671688e-01,2.559732278955162976e-01,3.000000000000000000e+00,6.457588022947311247e-07,1.354765002903784099e+00,1.271498439930824276e+01,1.934383074121561741e+00,7.790892813416226970e-01,6.655303691004051947e-01,9.542374669064994652e-01,True,True,True,True,valid
3.445437562600467913e+02,1.513256157841608219e+05,1.313256157841608219e+05,1.300000000000000044e+00,1.885194233211432202e+00,5.000000000000000000e-01,4.920333619285350846e-01,6.114700154002612464e-01,1.182153533616580487e+00,1.535267576430671688e-01,2.559732278955162976e-01,3.000000000000000000e+00,6.457588022947311247e-07,1.354765002903784099e+00,2.799389800530850891e+01,1.934383074121561741e+00,8.138096185969091456e-01,6.655303691004051947e-01,9.542374669064994652e-01,True,True,True,True,valid
3.445437562600467913e+02,1.513256157841608219e+05,1.313256157841608219e+05,1.300000000000000044e+00,1.885194233211432202e+00,5.000000000000000000e-01,4.920333619285350846e-01,6.114700154002612464e-01,1.182153533616580487e+00,1.535267576430671688e-01,2.559732278955162976e-01,3.000000000000000000e+00,6.457588022947311247e-07,1.354765002903784099e+00,2.799389800530850891e+01,1.934383074121561741e+00,7.790892813416226970e-01,1.849778907048035270e-01,9.542374669064994652e-01,True,True,True,True,valid
3.445437562600467913e+02,1.513256157841608219e+05,1.313256157841608219e+05,1.300000000000000044e+00,1.885194233211432202e+00,5.000000000000000000e-01,4.920333619285350846e-01,6.114700154002612464e-01,1.182153533616580487e+00,1.535267576430671688e-01,2.559732278955162976e-01,3.000000000000000000e+00,6.457588022947311247e-07,1.354765002903784099e+00,2.799389800530850891e+01,1.934383074121561741e+00,7.790892813416226970e-01,6.655303691004051947e-01,2.575699325708170617e-01,True,True,True,True,valid
3.607231293366219802e+02,1.442810925655150204e+05,1.242810925655150204e+05,1.300000000000000044e+00,1.148750379855199677e+00,5.000000000000000000e-01,5.169282281910771992e-01,5.507978202019696568e-01,3.324153845292028731e+00,2.517534502287055997e-01,2.747056078946842339e-01,4.000000000000000000e+00,4.610175623297691963e-06,1.563636509248230944e+01,3.741101557356573437e+01,4.343527490404412816e+01,1.816427911041948173e-01,2.362644147720920351e-01,2.264907666235846939e-01,True,False,True,True,valid
3.538151826130574022e+02,1.442810925655150204e+05,1.242810925655150204e+05,1.300000000000000044e+00,1.148750379855199677e+00,5.000000000000000000e-01,2.837401598329672980e-01,5.507978202019696568e-01,3.324153845292028731e+00,2.517534502287055997e-01,2.747056078946842339e-01,4.000000000000000000e+00,4.610175623297691963e-06,1.563636509248230944e+01,3.741101557356573437e+01,4.343527490404412816e+01,1.816427911041948173e-01,2.362644147720920351e-01,2.264907666235846939e-01,True,True,True,True,valid
3.538151826130574022e+02,1.442810925655150204e+05,1.242810925655150204e+05,1.300000000000000044e+00,1.148750379855199677e+00,5.000000000000000000e-01,5.169282281910771992e-01,6.475254933443315153e-01,3.324153845292028731e+00,2.517534502287055997e-01,2.747056078946842339e-01,4.000000000000000000e+00,4.610175623297691963e-06,1.563636509248230944e+01,3.741101557356573437e+01,4.343527490404412816e+01,1.816427911041948173e-01,2.362644147720920351e-01,2.264907666235846939e-01,True,True,True,True,valid
3.538151826130574022e+02,1.442810925655150204e+05,1.242810925655150204e+05,1.300000000000000044e+00,1.148750379855199677e+00,5.000000000000000000e-01,5.169282281910771992e-01,5.507978202019696568e-01,3.324153845292028731e+00,2.517534502287055997e-01,2.747056078946842339e-01,4.000000000000000000e+00,4.610175623297691963e-06,1.563636509248230944e+01,3.741101557356573437e+01,8.344788857684834582e+00,1.816427911041948173e-01,2.362644147720920351e-01,2.264907666235846939e-01,True,True,False,True,valid
3.538151826130574022e+02,1.442810925655150204e+05,1.242810925655150204e+05,1.300000000000000044e+00,1.148750379855199677e+00,5.000000000000000000e-01,5.169282281910771992e-01,5.507978202019696568e-01,3.324153845292028731e+00,2.517534502287055997e-01,2.747056078946842339e-01,4.000000000000000000e+00,4.610175623297691963e-06,1.563636509248230944e+01,3.741101557356573437e+01,4.343527490404412816e+01,1.816427911041948173e-01,4.453906306742944077e-01,2.264907666235846939e-01,True,True,True,True,valid
3.567186470755925143e+02,1.855665524955873261e+05,1.655665524955873261e+05,1.300000000000000044e+00,2.728913691478359382e+00,5.000000000000000000e-01,3.697424017665550400e-01,6.660269717413721535e-01,3.958606654367304412e+00,2.890711360529982787e-01,1.597360007870563259e-01,4.000000000000000000e+00,9.014175993204117654e-07,3.525653212422410547e+02,2.069903731154026261e+01,3.296926720095247898e+00,5.717507679566404821e-01,3.465867883474786360e-01,5.446158843505021219e-01,True,True,True,True,valid
3.573188666676443859e+02,1.515582179278209805e+05,1.315582179278209805e+05,1.300000000000000044e+00,1.143160417908426263e+00,5.000000000000000000e-01,5.420922837353486790e-01,6.112342846369684946e-01,3.002299360376225135e+00,1.793274328282210839e-01,2.542518185099083561e-01,3.000000000000000000e+00,2.306140984296798914e-06,1.856732871528611213e+02,1.480829417783828283e+01,3.428386012406556205e+01,5.699614169984962286e-01,6.966319929597526439e-01,9.293473174607719267e-01,True,True,True,True,valid
3.591775842886406735e+02,2.494021596852649236e+05,2.294021596852649236e+05,1.300000000000000044e+00,1.469351891859249859e+00,5.000000000000000000e-01,1.347309180482761659e-01,7.899949877262162357e-01,3.595153681152113201e+00,1.515979165678462970e-01,2.093693784789808499e-01,3.000000000000000000e+00,4.969613414406776971e-06,3.267103602496137000e+02,2.638982642750378105e+01,3.581457548127165325e+01,8.455250777459435985e-02,5.312147357777400325e-01,8.868528328176256137e-02,True,False,True,True,valid
3.568735152535588213e+02,1.351459386292939016e+05,1.151459386292939016e+05,1.300000000000000044e+00,1.207450448091099693e+00,5.000000000000000000e-01,1.447904839499896956e-01,6.929614494155376114e-01,3.761541462475000319e+00,2.291612162138538800e-01,2.117284301668705404e-01,3.000000000000000000e+00,2.270332254171371281e-06,4.436739193752973733e+02,1.619056222732958616e+01,1.899786787727629900e+01,8.267199834657289470e-01,9.869484859917877495e-01,7.494862104228924293e-01,True,False,True,True,valid
3.451006284766601766e+02,1.351459386292939016e+05,1.151459386292939016e+05,1.300000000000000044e+00,1.207450448091099693e+00,5.000000000000000000e-01,1.447904839499896956e-01,6.929614494155376114e-01,3.761541462475000319e+00,2.291612162138538800e-01,2.117284301668705404e-01,3.000000000000000000e+00,2.270332254171371281e-06,4.436739193752973733e+02,1.619056222732958616e+01,1.899786787727629900e+01,8.267199834657289470e-01,9.869484859917877495e-01,7.494862104228924293e-01,True,False,True,True,valid
3.568735152535588213e+02,1.351459386292939016e+05,1.151459386292939016e+05,1.300000000000000044e+00,1.207450448091099693e+00,5.000000000000000000e-01,4.358211678619592355e-01,6.929614494155376114e-01,3.761541462475000319e+00,2.291612162138538800e-01,2.117284301668705404e-01,3.000000000000000000e+00,2.270332254171371281e-06,4.436739193752973733e+02,1.619056222732958616e+01,1.899786787727629900e+01,8.267199834657289470e-01,9.869484859917877495e-01,7.494862104228924293e-01,True,False,True,True,valid
3.568735152535588213e+02,1.351459386292939016e+05,1.151459386292939016e+05,1.300000000000000044e+00,1.207450448091099693e+00,5.000000000000000000e-01,1.447904839499896956e-01,7.365618805977276473e-01,3.761541462475000319e+00,2.291612162138538800e-01,2.117284301668705404e-01,3.000000000000000000e+00,2.270332254171371281e-06,4.436739193752973733e+02,1.619056222732958616e+01,1.899786787727629900e+01,8.267199834657289470e-01,9.869484859917877495e-01,7.494862104228924293e-01,True,False,True,True,valid
3.568735152535588213e+02,1.351459386292939016e+05,1.151459386292939016e+05,1.300000000000000044e+00,1.207450448091099693e+00,5.000000000000000000e-01,1.447904839499896956e-01,6.929614494155376114e-01,3.761541462475000319e+00,1.903528867951894410e-01,2.117284301668705404e-01,3.000000000000000000e+00,2.270332254171371281e-06,4.436739193752973733e+02,1.619056222732958616e+01,1.899786787727629900e+01,8.267199834657289470e-01,9.869484859917877495e-01,7.494862104228924293e-01,True,False,True,True,valid
3.568735152535588213e+02,1.351459386292939016e+05,1.151459386292939016e+05,1.300000000000000044e+00,1.207450448091099693e+00,5.000000000000000000e-01,1.447904839499896956e-01,6.929614494155376114e-01,3.761541462475000319e+00,2.291612162138538800e-01,1.576430109266223900e-01,3.000000000000000000e+00,2.270332254171371281e-06,4.436739193752973733e+02,1.619056222732958616e+01,1.899786787727629900e+01,8.267199834657289470e-01,9.869484859917877495e-01,7.494862104228924293e-01,True,False,True,True,valid
3.568735152535588213e+02,1.351459386292939016e+05,1.151459386292939016e+05,1.300000000000000044e+00,1.207450448091099693e+00,5.000000000000000000e-01,1.447904839499896956e-01,6.929614494155376114e-01,3.761541462475000319e+00,2.291612162138538800e-01,2.117284301668705404e-01,4.000000000000000000e+00,2.270332254171371281e-06,4.436739193752973733e+02,1.619056222732958616e+01,1.899786787727629900e+01,8.267199834657289470e-01,9.869484859917877495e-01,7.494862104228924293e-01,True,False,True,True,valid
3.568735152535588213e+02,1.351459386292939016e+05,1.151459386292939016e+05,1.300000000000000044e+00,1.207450448091099693e+00,5.000000000000000000e-01,1.447904839499896956e-01,6.929614494155376114e-01,3.761541462475000319e+00,2.291612162138538800e-01,2.117284301668705404e-01,3.000000000000000000e+00,2.091177577972412313e-06,4.436739193752973733e+02,1.619056222732958616e+01,1.899786787727629900e+01,8.267199834657289470e-01,9.869484859917877495e-01,7.494862104228924293e-01,True,False,True,True,valid
3.568735152535588213e+02,1.351459386292939016e+05,1.151459386292939016e+05,1.300000000000000044e+00,1.207450448091099693e+00,5.000000000000000000e-01,1.447904839499896956e-01,6.929614494155376114e-01,3.761541462475000319e+00,2.291612162138538800e-01,2.117284301668705404e-01,3.000000000000000000e+00,2.270332254171371281e-06,2.965212124085472283e+02,1.619056222732958616e+01,1.899786787727629900e+01,8.267199834657289470e-01,9.869484859917877495e-01,7.494862104228924293e-01,True,False,True,True,valid
3.568735152535588213e+02,1.351459386292939016e+05,1.151459386292939016e+05,1.300000000000000044e+00,1.207450448091099693e+00,5.000000000000000000e-01,1.447904839499896956e-01,6.929614494155376114e-01,3.761541462475000319e+00,2.291612162138538800e-01,2.117284301668705404e-01,3.000000000000000000e+00,2.270332254171371281e-06,4.436739193752973733e+02,1.497852881654095114e+01,1.899786787727629900e+01,8.267199834657289470e-01,9.869484859917877495e-01,7.494862104228924293e-01,True,False,True,True,valid
3.568735152535588213e+02,1.351459386292939016e+05,1.151459386292939016e+05,1.300000000000000044e+00,1.207450448091099693e+00,5.000000000000000000e-01,1.447904839499896956e-01,6.929614494155376114e-01,3.761541462475000319e+00,2.291612162138538800e-01,2.117284301668705404e-01,3.000000000000000000e+00,2.270332254171371281e-06,4.436739193752973733e+02,1.619056222732958616e+01,1.899786787727629900e+01,3.639276269098110084e-01,9.869484859917877495e-01,7.494862104228924293e-01,True,False,True,True,valid
3.568735152535588213e+02,1.351459386292939016e+05,1.151459386292939016e+05,1.300000000000000044e+00,1.207450448091099693e+00,5.000000000000000000e-01,1.447904839499896956e-01,6.929614494155376114e-01,3.761541462475000319e+00,2.291612162138538800e-01,2.117284301668705404e-01,3.000000000000000000e+00,2.270332254171371281e-06,4.436739193752973733e+02,1.619056222732958616e+01,1.899786787727629900e+01,8.267199834657289470e-01,3.372613028574613092e-01,7.494862104228924293e-01,True,False,True,True,valid
3.568735152535588213e+02,1.351459386292939016e+05,1.151459386292939016e+05,1.300000000000000044e+00,1.207450448091099693e+00,5.000000000000000000e-01,1.447904839499896956e-01,6.929614494155376114e-01,3.761541462475000319e+00,2.291612162138538800e-01,2.117284301668705404e-01,3.000000000000000000e+00,2.270332254171371281e-06,4.436739193752973733e+02,1.619056222732958616e+01,1.899786787727629900e+01,8.267199834657289470e-01,9.869484859917877495e-01,3.889507440708248054e-01,True,False,True,True,valid
3.491347538970296114e+02,1.538971846364510420e+05,1.338971846364510420e+05,1.300000000000000044e+00,1.604837860196330901e+00,5.000000000000000000e-01,4.163885429626620338e-01,6.140204865374609966e-01,2.667067922469303909e+00,2.141024787733868395e-01,2.206373866410703544e-01,3.000000000000000000e+00,4.314084187746048240e-06,2.968495336930871531e+02,4.928922879366139931e+00,4.383535223484808507e-01,5.674020681088339790e-01,4.338935198445113550e-01,6.440590851999397071e-01,True,True,True,True,valid
3.523683359556580399e+02,2.375379988364848541e+05,2.175379988364848541e+05,1.300000000000000044e+00,1.524216052557059609e+00,5.000000000000000000e-01,5.035503138730206274e-01,6.510299814483235803e-01,3.818673799336483210e+00,3.228507661164274345e-01,2.770748430347760305e-01,4.000000000000000000e+00,2.470638415813446206e-06,1.492841920464250904e+02,5.032229669997891897e+00,1.655173311365742750e+00,9.083092373159021848e-01,2.780577845556408412e-01,5.647132551393410083e-01,True,True,True,True,valid
3.478581841216436601e+02,2.375379988364848541e+05,2.175379988364848541e+05,1.300000000000000044e+00,1.524216052557059609e+00,5.000000000000000000e-01,5.035503138730206274e-01,6.510299814483235803e-01,3.818673799336483210e+00,3.228507661164274345e-01,2.770748430347760305e-01,4.000000000000000000e+00,2.470638415813446206e-06,1.492841920464250904e+02,5.032229669997891897e+00,1.655173311365742750e+00,9.083092373159021848e-01,2.780577845556408412e-01,5.647132551393410083e-01,True,True,True,True,valid
3.523683359556580399e+02,2.349101941101229459e+05,2.149101941101229459e+05,1.300000000000000044e+00,1.524216052557059609e+00,5.000000000000000000e-01,5.035503138730206274e-01,6.510299814483235803e-01,3.818673799336483210e+00,3.228507661164274345e-01,2.770748430347760305e-01,4.000000000000000000e+00,2.470638415813446206e-06,1.492841920464250904e+02,5.032229669997891897e+00,1.655173311365742750e+00,9.083092373159021848e-01,2.780577845556408412e-01,5.647132551393410083e-01,True,True,True,True,valid
3.523683359556580399e+02,2.375379988364848541e+05,2.175379988364848541e+05,1.300000000000000044e+00,1.424804835269504188e+00,5.000000000000000000e-01,5.035503138730206274e-01,6.510299814483235803e-01,3.818673799336483210e+00,3.228507661164274345e-01,2.770748430347760305e-01,4.000000000000000000e+00,2.470638415813446206e-06,1.492841920464250904e+02,5.032229669997891897e+00,1.655173311365742750e+00,9.083092373159021848e-01,2.780577845556408412e-01,5.647132551393410083e-01,True,True,True,True,valid
3.523683359556580399e+02,2.375379988364848541e+05,2.175379988364848541e+05,1.300000000000000044e+00,1.524216052557059609e+00,5.000000000000000000e-01,3.335079954749360365e-01,6.510299814483235803e-01,3.818673799336483210e+00,3.228507661164274345e-01,2.770748430347760305e-01,4.000000000000000000e+00,2.470638415813446206e-06,1.492841920464250904e+02,5.032229669997891897e+00,1.655173311365742750e+00,9.083092373159021848e-01,2.780577845556408412e-01,5.647132551393410083e-01,True,True,True,True,valid
3.523683359556580399e+02,2.375379988364848541e+05,2.175379988364848541e+05,1.300000000000000044e+00,1.524216052557059609e+00,5.000000000000000000e-01,5.035503138730206274e-01,6.037529870589006809e-01,3.818673799336483210e+00,3.228507661164274345e-01,2.770748430347760305e-01,4.000000000000000000e+00,2.470638415813446206e-06,1.492841920464250904e+02,5.032229669997891897e+00,1.655173311365742750e+00,9.083092373159021848e-01,2.780577845556408412e-01,5.647132551393410083e-01,True,True,True,True,valid
3.523683359556580399e+02,2.375379988364848541e+05,2.175379988364848541e+05,1.300000000000000044e+00,1.524216052557059609e+00,5.000000000000000000e-01,5.035503138730206274e-01,6.510299814483235803e-01,3.818673799336483210e+00,1.651717694794516134e-01,2.770748430347760305e-01,4.000000000000000000e+00,2.470638415813446206e-06,1.492841920464250904e+02,5.032229669997891897e+00,1.655173311365742750e+00,9.083092373159021848e-01,2.780577845556408412e-01,5.647132551393410083e-01,True,False,True,True,valid
3.523683359556580399e+02,2.375379988364848541e+05,2.175379988364848541e+05,1.300000000000000044e+00,1.524216052557059609e+00,5.000000000000000000e-01,5.035503138730206274e-01,6.510299814483235803e-01,3.818673799336483210e+00,3.228507661164274345e-01,2.882684397437946244e-01,4.000000000000000000e+00,2.470638415813446206e-06,1.492841920464250904e+02,5.032229669997891897e+00,1.655173311365742750e+00,9.083092373159021848e-01,2.780577845556408412e-01,5.647132551393410083e-01,True,True,True,True,valid
3.523683359556580399e+02,2.375379988364848541e+05,2.175379988364848541e+05,1.300000000000000044e+00,1.524216052557059609e+00,5.000000000000000000e-01,5.035503138730206274e-01,6.510299814483235803e-01,3.818673799336483210e+00,3.228507661164274345e-01,2.770748430347760305e-01,5.000000000000000000e+00,2.470638415813446206e-06,1.492841920464250904e+02,5.032229669997891897e+00,1.655173311365742750e+00,9.083092373159021848e-01,2.780577845556408412e-01,5.647132551393410083e-01,True,True,True,True,valid
3.523683359556580399e+02,2.375379988364848541e+05,2.175379988364848541e+05,1.300000000000000044e+00,1.524216052557059609e+00,5.000000000000000000e-01,5.035503138730206274e-01,6.510299814483235803e-01,3.818673799336483210e+00,3.228507661164274345e-01,2.770748430347760305e-01,4.000000000000000000e+00,8.523532629013061135e-07,1.492841920464250904e+02,5.032229669997891897e+00,1.655173311365742750e+00,9.083092373159021848e-01,2.780577845556408412e-01,5.647132551393410083e-01,True,True,True,True,valid
3.523683359556580399e+02,2.375379988364848541e+05,2.175379988364848541e+05,1.300000000000000044e+00,1.524216052557059609e+00,5.000000000000000000e-01,5.035503138730206274e-01,6.510299814483235803e-01,3.818673799336483210e+00,3.228507661164274345e-01,2.770748430347760305e-01,4.000000000000000000e+00,2.470638415813446206e-06,1.492841920464250904e+02,9.173433127446665836e+00,1.655173311365742750e+00,9.083092373159021848e-01,2.780577845556408412e-01,5.647132551393410083e-01,True,True,True,True,valid
3.523683359556580399e+02,2.375379988364848541e+05,2.175379988364848541e+05,1.300000000000000044e+00,1.524216052557059609e+00,5.000000000000000000e-01,5.035503138730206274e-01,6.510299814483235803e-01,3.818673799336483210e+00,3.228507661164274345e-01,2.770748430347760305e-01,4.000000000000000000e+00,2.470638415813446206e-06,1.492841920464250904e+02,5.032229669997891897e+00,1.655173311365742750e+00,5.454116119302744314e-01,2.780577845556408412e-01,5.647132551393410083e-01,True,True,True,True,valid
3.523683359556580399e+02,2.375379988364848541e+05,2.175379988364848541e+05,1.300000000000000044e+00,1.524216052557059609e+00,5.000000000000000000e-01,5.035503138730206274e-01,6.510299814483235803e-01,3.818673799336483210e+00,3.228507661164274345e-01,2.770748430347760305e-01,4.000000000000000000e+00,2.470638415813446206e-06,1.492841920464250904e+02,5.032229669997891897e+00,1.655173311365742750e+00,9.083092373159021848e-01,2.915107547093858109e-01,5.647132551393410083e-01,True,True,True,True,valid
3.523683359556580399e+02,2.375379988364848541e+05,2.175379988364848541e+05,1.300000000000000044e+00,1.524216052557059609e+00,5.000000000000000000e-01,5.035503138730206274e-01,6.510299814483235803e-01,3.818673799336483210e+00,3.228507661164274345e-01,2.770748430347760305e-01,4.000000000000000000e+00,2.470638415813446206e-06,1.492841920464250904e+02,5.032229669997891897e+00,1.655173311365742750e+00,9.083092373159021848e-01,2.780577845556408412e-01,5.674684695444308646e-01,True,True,True,True,valid
3.475063095077438220e+02,2.871193742193196667e+05,2.671193742193196667e+05,1.300000000000000044e+00,2.214992347764937364e+00,5.000000000000000000e-01,2.294464218470738393e-01,6.678188411210262965e-01,2.521788720827577990e+00,2.372955967102049479e-01,1.613387562465852798e-01,5.000000000000000000e+00,3.125563798546791482e-06,1.082122533766678441e-01,2.310439161286280552e+01,5.732587081851768573e+00,9.454361101932191591e-01,1.307139774478256571e-02,3.008845004029319092e-01,True,True,True,True,valid
3.404642301773599797e+02,2.084856504574425635e+05,1.884856504574425635e+05,1.300000000000000044e+00,1.956978238887510102e+00,5.000000000000000000e-01,6.775115054729170527e-01,7.480005600296883994e-01,3.036657292543404996e+00,2.490610034001460582e-01,2.833919086403098309e-01,5.000000000000000000e+00,4.866891829371452585e-06,6.280452607204114912e+01,9.532706320875954376e+00,3.524074992460155187e+01,6.026596127035110939e-01,3.084270433653126808e-01,9.540361131072495615e-01,False,False,True,True,invalid
3.417219531875979328e+02,1.994862331543135806e+05,1.794862331543135806e+05,1.300000000000000044e+00,1.748646596079748594e+00,5.000000000000000000e-01,6.198586796698635215e-01,7.702371373485694672e-01,1.902204055599113985e+00,1.998544817836502285e-01,1.702151033499393062e-01,4.000000000000000000e+00,2.359624685049057081e-06,2.860838192336905763e+02,6.815764252145483759e+00,1.653150236903439207e+01,4.869350169604348966e-01,8.367956436866600400e-01,5.979102923510525303e-01,False,False,True,True,invalid
3.481684829870978319e+02,2.253895141277450020e+05,2.053895141277450020e+05,1.300000000000000044e+00,2.073387607406508515e+00,5.000000000000000000e-01,6.266392021330694506e-01,5.750456385184219421e-01,3.359348456234246605e+00,2.877989350823497161e-01,2.013605565618304394e-01,3.000000000000000000e+00,3.923057397603988820e-06,2.147023674796727164e+02,1.668024776081126959e+01,2.873026971199330504e+01,6.689814295351051987e-01,9.805473989665041204e-03,6.142962971194699806e-01,False,False,True,True,invalid
3.578192554181172227e+02,2.389201081730396836e+05,2.189201081730396836e+05,1.300000000000000044e+00,2.644759768040572112e+00,5.000000000000000000e-01,3.409148405443320762e-01,7.788981434658325265e-01,1.678471685276114123e+00,2.240700318709493710e-01,2.964502961102647438e-01,4.000000000000000000e+00,4.151160920262336974e-06,3.114687459226278179e+02,2.210509064442686622e+01,5.886169308619292195e+01,6.695099485663711381e-01,5.931897433463162450e-01,2.401789068985875353e-01,False,False,True,True,invalid
3.363782487440101363e+02,2.568156511802176828e+05,2.368156511802176828e+05,1.300000000000000044e+00,1.633518078836897480e+00,5.000000000000000000e-01,4.980878936958474945e-01,7.802656883445991953e-01,2.523345575512280448e+00,3.396579204554916465e-01,2.594801149923668948e-01,5.000000000000000000e+00,3.829543558359146378e-06,8.147244089294713376e+01,1.683800207259197990e+01,3.925033165356934006e+01,7.444236918827901173e-01,8.991295546903496638e-02,3.750945717863027329e-01,False,False,True,True,invalid
3.577753293002048167e+02,1.908899781759856560e+05,1.708899781759856560e+05,1.300000000000000044e+00,2.577823879042870026e+00,5.000000000000000000e-01,5.860634071198580486e-01,5.737114775931635435e-01,1.277208019749341616e+00,2.554608548790215927e-01,1.860284536884954376e-01,5.000000000000000000e+00,1.062605721950531162e-06,1.999996930818907401e+02,2.670979344394941890e+01,7.676414455683197957e+01,7.034458613654591408e-02,6.778701368535569038e-01,3.816102533996109658e-01,False,False,True,True,invalid
3.419919927181165917e+02,2.161975277563053824e+05,2.141975277563053824e+05,1.300000000000000044e+00,2.167033209531547655e+00,5.000000000000000000e-01,2.698191173082299943e-01,6.608525133924082473e-01,2.597432105145571768e+00,2.526562473972077116e-01,2.453616458501096664e-01,4.000000000000000000e+00,3.660252585465997482e-06,1.769087840118107238e+02,1.655598495766222555e+01,5.171438367344286036e+01,3.129186953547364869e-01,6.697537226102128205e-01,2.631319387824249678e-01,False,False,True,True,invalid
3.471812031442170223e+02,2.997869872301716823e+05,2.797869872301716823e+05,1.300000000000000044e+00,1.914295608302396978e+00,5.000000000000000000e-01,4.620255695469847046e-01,5.680931698374707128e-01,3.576586787862229500e+00,2.457257575491801627e-01,1.505538880435023097e-01,4.000000000000000000e+00,1.868091343045234731e-06,4.467040886579813446e+02,3.444423894819910625e+00,8.782190893951599264e+01,6.398965511431399245e-01,7.010623437186879192e-01,1.923940643722072963e-01,False,False,True,True,invalid
3.503374810333613141e+02,1.622250205930384400e+05,1.422250205930384400e+05,1.300000000000000044e+00,2.209419636799164532e+00,5.000000000000000000e-01,6.151119912982374593e-01,6.626100302806966491e-01,1.911385050242273120e+00,2.511834494265041129e-01,2.562842899199258562e-01,5.000000000000000000e+00,4.464012982249260441e-06,7.093780433161435894e+01,1.410834887841393481e+01,4.038808597444011639e+01,7.035949822774445472e-01,8.207095005668846310e-01,3.334501353806174628e-01,False,False,True,True,invalid
3.382555625950687954e+02,1.570456078182974015e+05,1.370456078182974015e+05,1.300000000000000044e+00,1.508159078680148202e+00,5.000000000000000000e-01,6.229478545676778722e-01,5.893126146965577128e-01,3.311195747175472270e+00,3.596087145453004119e-01,2.198796219034697685e-01,4.000000000000000000e+00,3.870728133320809006e-06,2.014037372860696564e+02,3.118401571040675790e+01,4.748925669168977493e+01,2.151151104996507080e-01,3.111563912177324753e-01,7.964854320818778310e-01,False,False,True,True,invalid
3.508921397849263144e+02,1.360958479158673144e+05,1.160958479158673144e+05,1.300000000000000044e+00,2.860747487877020490e+00,5.000000000000000000e-01,5.016875834767329234e-01,6.076733479120917103e-01,2.722168452487938595e+00,1.802824428176291738e-01,1.856204560844189055e-01,4.000000000000000000e+00,4.831532967686653270e-06,4.011535279127908780e+02,2.316678162747258796e+01,4.736749101482828195e+01,8.306911800973683091e-01,8.913973482277297578e-01,7.332735024304032345e-01,False,False,True,True,invalid
3.420806810411040146e+02,2.136202565114946628e+05,1.936202565114946628e+05,1.300000000000000044e+00,1.533530472812634438e+00,5.000000000000000000e-01,2.519273296927357908e-01,6.969810857547810157e-01,1.710113000733993527e+00,2.887001977517845708e-01,2.014931469367561845e-01,4.000000000000000000e+00,5.896513140201568873e-07,2.035010789799086410e+02,3.651555502191534686e+01,4.801973011384277612e+01,6.818867000695436609e-01,5.875917869796796200e-01,5.343506692557827842e-01,False,False,True,True,invalid
3.382278528334528005e+02,2.406884860992401373e+05,2.206884860992401373e+05,1.300000000000000044e+00,2.683920898134894983e+00,5.000000000000000000e-01,6.697201858706195443e-01,5.506026366591948440e-01,2.883426481164364397e+00,3.853848528750358216e-01,2.983335066597581076e-01,5.000000000000000000e+00,2.110195144414902040e-06,3.540352717535809575e+02,3.156086113710370000e+01,8.832544478752620876e+01,5.086658101658365627e-01,7.688011423352222873e-02,5.954982935909085562e-01,False,False,True,True,invalid
